finish_time,type,wave_id,is_delayed,date,workstation,total_in_wave,deadline_ts
2025-07-01 08:01:21,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:00:46,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:00:33,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 07:58:27,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 07:58:37,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:01:07,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:00:43,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 07:58:24,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:01:55,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 07:59:23,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 07:58:40,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:01:23,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 07:59:16,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 07:59:03,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:01:16,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:01:27,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:01:22,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:01:34,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 07:59:39,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 07:59:22,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:02:00,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:01:33,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 07:59:19,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:02:00,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 07:59:30,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:02:06,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 07:59:06,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:01:52,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 07:59:49,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 07:59:48,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 07:59:49,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:02:23,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 07:59:58,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:02:33,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 07:59:47,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:02:41,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:02:39,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:02:58,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:02:50,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 07:59:39,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:00:07,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:03:15,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:00:18,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:00:44,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:03:05,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:00:58,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:00:25,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:02:57,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:03:59,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:00:50,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:03:36,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:03:18,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:04:47,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:00:46,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:01:20,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:01:01,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:01:07,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:03:41,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:04:37,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:03:47,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:01:51,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:01:13,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:01:54,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:01:07,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:01:17,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:03:40,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:02:11,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:05:38,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:04:33,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:04:28,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:05:43,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:04:42,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:02:19,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:04:22,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:05:07,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:02:45,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:01:47,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:06:03,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:02:19,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:02:05,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:04:53,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:05:59,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:05:03,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:05:11,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:02:57,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:05:54,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:02:35,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:05:49,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:05:47,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:02:50,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:05:46,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:03:02,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:02:54,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:02:55,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:07:10,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:03:08,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:03:21,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:03:14,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:05:44,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:06:29,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:06:33,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:03:23,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:06:38,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:03:21,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:04:17,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:07:10,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:04:11,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:03:46,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:06:23,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:04:12,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:04:19,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:03:50,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:03:56,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:06:20,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:06:26,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:04:04,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:04:20,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:04:29,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:07:47,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:07:27,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:04:40,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:04:58,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:05:02,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:05:17,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:07:56,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:04:29,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:05:11,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:04:39,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:05:24,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:05:26,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:06:47,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:07:17,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:05:18,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:05:14,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:07:15,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:05:26,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:06:06,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:05:41,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:07:26,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:05:59,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:05:50,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:07:53,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:06:33,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:06:16,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:08:12,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:08:01,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:07:54,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:08:03,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:08:15,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:06:12,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:08:55,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:08:55,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:08:51,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:08:59,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:06:37,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:06:13,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:06:43,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:06:45,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:07:03,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:09:00,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:06:41,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:07:01,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:06:55,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:08:43,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:08:29,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:07:13,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:09:06,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:09:19,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:09:25,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:07:03,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:09:20,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:09:18,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:09:11,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:09:46,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:10:25,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:11:07,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:07:50,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:07:35,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:10:06,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:07:41,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:08:12,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:08:33,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:07:50,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:10:22,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:07:48,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:10:01,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:08:10,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:08:06,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:08:37,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:08:28,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:10:30,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:08:50,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:10:11,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:11:03,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:10:58,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:08:43,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:10:44,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:09:04,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:08:54,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:10:39,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:09:14,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:10:10,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:09:50,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:10:33,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:10:38,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:09:15,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:09:19,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:11:01,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:09:29,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:11:20,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:11:37,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:09:13,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:11:41,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:11:09,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:11:58,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:11:39,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:09:40,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:10:35,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:11:33,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:11:41,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:10:18,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:12:17,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:11:56,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:12:38,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:12:12,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:12:31,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:12:30,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:12:37,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:10:19,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:10:02,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:13:21,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:13:05,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:10:00,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:10:13,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:10:56,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:13:29,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:10:26,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:12:38,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:10:47,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:13:05,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:13:01,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:11:41,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:14:26,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:13:20,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:14:47,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:13:56,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:14:03,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:11:24,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:14:40,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:11:13,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:11:19,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:11:44,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:14:52,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:14:30,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:14:37,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:11:08,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:11:13,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:11:48,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:14:27,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:11:36,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:11:54,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:14:57,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:12:00,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:14:42,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:12:09,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:15:07,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 08:15:28,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 08:12:18,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 08:15:16,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:16:06,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 08:12:23,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:12:27,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 08:12:27,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 08:12:36,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 08:15:17,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 08:15:27,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 08:12:30,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 08:12:32,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 08:15:32,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 08:16:31,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 08:12:53,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 08:13:32,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 08:15:55,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 08:13:30,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
